"Area","Sektion","Station","year","week","day","Längdgr_std","length_group","netID","age"
"FM",2,36,1989,30,3,2,22.6,"FM.1989.36",6
"FM",2,36,1989,30,3,2,22.6,"FM.1989.36",7
"FM",2,36,1989,30,3,2,22.6,"FM.1989.36",4
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",6
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",5
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",7
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",4
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",4
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",5
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",7
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",4
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",4
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",6
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",6
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",4
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",7
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",7
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",7
"FM",2,36,1989,30,4,2,22.6,"FM.1989.36",5
"FM",2,36,1989,31,2,2,22.6,"FM.1989.36",4
"FM",2,36,1989,31,2,2,22.6,"FM.1989.36",7
"FM",2,36,1989,31,2,2,22.6,"FM.1989.36",5
"FM",2,36,1989,31,3,2,22.6,"FM.1989.36",4
"FM",2,36,1989,31,3,2,22.6,"FM.1989.36",6
"FM",1,31,1989,30,4,2,25.1,"FM.1989.31",4
"FM",1,32,1989,30,2,2,25.1,"FM.1989.32",6
"FM",1,32,1989,30,2,2,25.1,"FM.1989.32",8
"FM",1,33,1989,30,2,2,25.1,"FM.1989.33",4
"FM",1,33,1989,31,2,2,25.1,"FM.1989.33",8
"FM",1,33,1989,31,3,2,25.1,"FM.1989.33",7
"FM",1,34,1989,30,4,2,25.1,"FM.1989.34",5
"FM",1,34,1989,31,4,2,25.1,"FM.1989.34",6
"FM",2,28,1989,30,3,2,25.1,"FM.1989.28",7
"FM",2,28,1989,31,2,2,25.1,"FM.1989.28",6
"FM",2,28,1989,31,4,2,25.1,"FM.1989.28",6
"FM",2,29,1989,30,3,2,25.1,"FM.1989.29",9
"FM",2,29,1989,30,3,2,25.1,"FM.1989.29",9
"FM",2,29,1989,30,3,2,25.1,"FM.1989.29",4
"FM",2,29,1989,30,3,2,25.1,"FM.1989.29",6
"FM",2,29,1989,31,2,2,25.1,"FM.1989.29",4
"FM",2,29,1989,31,3,2,25.1,"FM.1989.29",6
"FM",2,35,1989,30,2,2,25.1,"FM.1989.35",4
"FM",2,35,1989,30,2,2,25.1,"FM.1989.35",5
"FM",2,35,1989,30,2,2,25.1,"FM.1989.35",8
"FM",2,35,1989,30,2,2,25.1,"FM.1989.35",6
"FM",2,35,1989,31,4,2,25.1,"FM.1989.35",3
"FM",2,36,1989,30,2,2,25.1,"FM.1989.36",6
"FM",2,36,1989,30,2,2,25.1,"FM.1989.36",5
"FM",2,36,1989,30,2,2,25.1,"FM.1989.36",7
"FM",2,36,1989,30,2,2,25.1,"FM.1989.36",7
"FM",2,36,1989,30,2,2,25.1,"FM.1989.36",9
"FM",2,36,1989,30,2,2,25.1,"FM.1989.36",9
"FM",2,36,1989,30,2,2,25.1,"FM.1989.36",4
"FM",2,36,1989,30,3,2,25.1,"FM.1989.36",7
"FM",2,36,1989,30,3,2,25.1,"FM.1989.36",6
"FM",2,36,1989,30,3,2,25.1,"FM.1989.36",7
"FM",2,36,1989,30,3,2,25.1,"FM.1989.36",6
"FM",2,36,1989,30,3,2,25.1,"FM.1989.36",3
"FM",2,36,1989,30,4,2,25.1,"FM.1989.36",7
"FM",2,36,1989,30,4,2,25.1,"FM.1989.36",6
"FM",2,36,1989,30,4,2,25.1,"FM.1989.36",4
"FM",2,36,1989,30,4,2,25.1,"FM.1989.36",7
"FM",2,36,1989,31,3,2,25.1,"FM.1989.36",8
"FM",2,36,1989,31,3,2,25.1,"FM.1989.36",6
"FM",2,36,1989,31,3,2,25.1,"FM.1989.36",7
"FM",1,32,1989,30,3,2,27.6,"FM.1989.32",4
"FM",2,28,1989,31,2,2,27.6,"FM.1989.28",7
"FM",2,36,1989,30,2,2,27.6,"FM.1989.36",7
"FM",2,36,1989,30,4,2,27.6,"FM.1989.36",4
"FM",1,33,1989,31,2,2,30.1,"FM.1989.33",8
"FM",1,34,1989,30,2,2,30.1,"FM.1989.34",9
"FM",2,28,1989,31,2,2,30.1,"FM.1989.28",5
"FM",2,28,1989,31,2,2,30.1,"FM.1989.28",9
"FM",2,36,1989,30,3,2,30.1,"FM.1989.36",5
"FM",2,36,1989,30,3,2,30.1,"FM.1989.36",5
"FM",1,31,1989,30,3,2,32.6,"FM.1989.31",5
"FM",2,28,1989,31,3,2,32.6,"FM.1989.28",6
"FM",1,32,1989,31,4,2,40.1,"FM.1989.32",7
"FM",2,36,1989,30,4,2,40.1,"FM.1989.36",7
"BT",1,5,1990,47,2,2,7.6,"BT.1990.5",1
"BT",1,1,1990,46,5,2,10.1,"BT.1990.1",2
"BT",1,2,1990,45,5,2,10.1,"BT.1990.2",2
"BT",1,2,1990,45,5,2,10.1,"BT.1990.2",2
"BT",1,2,1990,45,5,2,10.1,"BT.1990.2",2
"BT",1,2,1990,45,5,2,10.1,"BT.1990.2",2
"BT",1,2,1990,45,5,2,10.1,"BT.1990.2",2
"BT",1,2,1990,46,2,2,10.1,"BT.1990.2",2
"BT",1,2,1990,46,5,2,10.1,"BT.1990.2",2
"BT",1,2,1990,46,5,2,10.1,"BT.1990.2",2
"BT",1,2,1990,46,5,2,10.1,"BT.1990.2",2
"BT",1,2,1990,46,5,2,10.1,"BT.1990.2",2
"BT",1,2,1990,47,2,2,10.1,"BT.1990.2",2
"BT",1,2,1990,47,2,2,10.1,"BT.1990.2",2
"BT",1,2,1990,47,2,2,10.1,"BT.1990.2",2
"BT",1,2,1990,47,3,2,10.1,"BT.1990.2",2
"BT",1,2,1990,47,3,2,10.1,"BT.1990.2",2
"BT",1,2,1990,47,3,2,10.1,"BT.1990.2",2
"BT",1,4,1990,45,5,2,10.1,"BT.1990.4",2
"BT",1,4,1990,45,5,2,10.1,"BT.1990.4",2
"BT",1,4,1990,47,2,2,10.1,"BT.1990.4",2
"BT",1,5,1990,46,2,2,10.1,"BT.1990.5",2
"BT",1,5,1990,46,2,2,10.1,"BT.1990.5",2
"BT",1,5,1990,46,5,2,10.1,"BT.1990.5",2
"BT",1,1,1990,45,5,2,12.6,"BT.1990.1",3
"BT",1,1,1990,45,5,2,12.6,"BT.1990.1",3
"BT",1,1,1990,45,5,2,12.6,"BT.1990.1",3
"BT",1,1,1990,45,5,2,12.6,"BT.1990.1",2
"BT",1,1,1990,45,5,2,12.6,"BT.1990.1",3
"BT",1,1,1990,46,2,2,12.6,"BT.1990.1",3
"BT",1,1,1990,46,2,2,12.6,"BT.1990.1",2
"BT",1,1,1990,46,2,2,12.6,"BT.1990.1",3
"BT",1,1,1990,46,2,2,12.6,"BT.1990.1",3
"BT",1,1,1990,46,2,2,12.6,"BT.1990.1",2
"BT",1,1,1990,46,2,2,12.6,"BT.1990.1",3
"BT",1,1,1990,46,4,2,12.6,"BT.1990.1",3
"BT",1,1,1990,46,4,2,12.6,"BT.1990.1",3
"BT",1,1,1990,46,4,2,12.6,"BT.1990.1",2
"BT",1,1,1990,46,4,2,12.6,"BT.1990.1",2
"BT",1,1,1990,46,5,2,12.6,"BT.1990.1",2
"BT",1,1,1990,47,2,2,12.6,"BT.1990.1",2
"BT",1,1,1990,47,2,2,12.6,"BT.1990.1",3
"BT",1,1,1990,47,2,2,12.6,"BT.1990.1",3
"BT",1,1,1990,47,2,2,12.6,"BT.1990.1",3
"BT",1,1,1990,47,2,2,12.6,"BT.1990.1",2
"BT",1,1,1990,47,2,2,12.6,"BT.1990.1",2
"BT",1,1,1990,47,2,2,12.6,"BT.1990.1",2
"BT",1,1,1990,47,2,2,12.6,"BT.1990.1",3
"BT",1,1,1990,47,3,2,12.6,"BT.1990.1",3
"BT",1,1,1990,47,3,2,12.6,"BT.1990.1",2
"BT",1,1,1990,47,3,2,12.6,"BT.1990.1",2
"BT",1,1,1990,47,3,2,12.6,"BT.1990.1",3
"BT",1,1,1990,47,3,2,12.6,"BT.1990.1",3
"BT",1,1,1990,47,3,2,12.6,"BT.1990.1",2
"BT",1,1,1990,47,3,2,12.6,"BT.1990.1",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",3
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",2
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",3
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2",3
"BT",1,3,1990,45,5,2,12.6,"BT.1990.3",3
"BT",1,3,1990,45,5,2,12.6,"BT.1990.3",2
"BT",1,3,1990,45,5,2,12.6,"BT.1990.3",2
"BT",1,3,1990,46,2,2,12.6,"BT.1990.3",3
"BT",1,3,1990,46,2,2,12.6,"BT.1990.3",2
"BT",1,3,1990,46,2,2,12.6,"BT.1990.3",2
"BT",1,3,1990,46,4,2,12.6,"BT.1990.3",2
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3",2
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3",2
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3",3
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3",3
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3",3
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3",3
"BT",1,3,1990,47,2,2,12.6,"BT.1990.3",2
"BT",1,3,1990,47,2,2,12.6,"BT.1990.3",3
"BT",1,3,1990,47,3,2,12.6,"BT.1990.3",3
"BT",1,3,1990,47,3,2,12.6,"BT.1990.3",3
"BT",1,3,1990,47,3,2,12.6,"BT.1990.3",3
"BT",1,3,1990,47,3,2,12.6,"BT.1990.3",2
"BT",1,3,1990,47,3,2,12.6,"BT.1990.3",3
"BT",1,3,1990,47,3,2,12.6,"BT.1990.3",3
"BT",1,4,1990,45,5,2,12.6,"BT.1990.4",2
"BT",1,4,1990,45,5,2,12.6,"BT.1990.4",2
"BT",1,4,1990,45,5,2,12.6,"BT.1990.4",2
"BT",1,4,1990,45,5,2,12.6,"BT.1990.4",2
"BT",1,4,1990,45,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,45,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,2,2,12.6,"BT.1990.4",2
"BT",1,4,1990,46,2,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,2,2,12.6,"BT.1990.4",2
"BT",1,4,1990,46,2,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,2,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,2,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,2,2,12.6,"BT.1990.4",2
"BT",1,4,1990,46,2,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,4,2,12.6,"BT.1990.4",2
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",3
"BT",1,4,1990,46,5,2,12.6,"BT.1990.4",2
"BT",1,4,1990,47,2,2,12.6,"BT.1990.4",2
"BT",1,4,1990,47,2,2,12.6,"BT.1990.4",3
"BT",1,4,1990,47,2,2,12.6,"BT.1990.4",3
"BT",1,4,1990,47,2,2,12.6,"BT.1990.4",2
"BT",1,4,1990,47,3,2,12.6,"BT.1990.4",3
"BT",1,4,1990,47,3,2,12.6,"BT.1990.4",2
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",2
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",2
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",2
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",3
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",3
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",2
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",3
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",3
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",2
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",3
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",2
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",2
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",2
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",3
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",3
"BT",1,5,1990,45,5,2,12.6,"BT.1990.5",2
"BT",1,5,1990,46,2,2,12.6,"BT.1990.5",3
"BT",1,5,1990,46,4,2,12.6,"BT.1990.5",2
"BT",1,5,1990,46,4,2,12.6,"BT.1990.5",2
"BT",1,5,1990,46,4,2,12.6,"BT.1990.5",2
"BT",1,5,1990,46,4,2,12.6,"BT.1990.5",2
"BT",1,5,1990,46,4,2,12.6,"BT.1990.5",3
"BT",1,5,1990,46,4,2,12.6,"BT.1990.5",2
"BT",1,5,1990,47,2,2,12.6,"BT.1990.5",3
"BT",1,5,1990,47,3,2,12.6,"BT.1990.5",3
"BT",1,5,1990,47,3,2,12.6,"BT.1990.5",2
"BT",1,5,1990,47,3,2,12.6,"BT.1990.5",3
"BT",1,5,1990,47,3,2,12.6,"BT.1990.5",2
"BT",1,5,1990,47,3,2,12.6,"BT.1990.5",3
"BT",1,1,1990,45,5,2,15.1,"BT.1990.1",2
"BT",1,1,1990,45,5,2,15.1,"BT.1990.1",2
"BT",1,1,1990,46,5,2,15.1,"BT.1990.1",3
"BT",1,1,1990,47,3,2,15.1,"BT.1990.1",3
"BT",1,1,1990,47,3,2,15.1,"BT.1990.1",3
"BT",1,1,1990,47,3,2,15.1,"BT.1990.1",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",5
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,45,5,2,15.1,"BT.1990.2",5
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",5
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",2
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",5
"BT",1,2,1990,46,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,4,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,4,2,15.1,"BT.1990.2",4
"BT",1,2,1990,46,4,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,4,2,15.1,"BT.1990.2",2
"BT",1,2,1990,46,4,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,4,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",2
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",2
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",3
"BT",1,2,1990,46,5,2,15.1,"BT.1990.2",4
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",4
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",4
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",2
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",2
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,2,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",2
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",5
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",4
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",3
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",4
"BT",1,2,1990,47,3,2,15.1,"BT.1990.2",2
"BT",1,3,1990,46,2,2,15.1,"BT.1990.3",3
"BT",1,3,1990,46,2,2,15.1,"BT.1990.3",3
"BT",1,3,1990,46,4,2,15.1,"BT.1990.3",3
"BT",1,3,1990,46,5,2,15.1,"BT.1990.3",2
"BT",1,3,1990,46,5,2,15.1,"BT.1990.3",3
"BT",1,3,1990,47,2,2,15.1,"BT.1990.3",3
"BT",1,3,1990,47,3,2,15.1,"BT.1990.3",4
"BT",1,4,1990,45,5,2,15.1,"BT.1990.4",3
"BT",1,4,1990,45,5,2,15.1,"BT.1990.4",3
"BT",1,4,1990,45,5,2,15.1,"BT.1990.4",3
"BT",1,4,1990,45,5,2,15.1,"BT.1990.4",2
"BT",1,4,1990,46,2,2,15.1,"BT.1990.4",2
"BT",1,4,1990,46,2,2,15.1,"BT.1990.4",3
"BT",1,4,1990,46,4,2,15.1,"BT.1990.4",5
"BT",1,4,1990,46,5,2,15.1,"BT.1990.4",3
"BT",1,4,1990,46,5,2,15.1,"BT.1990.4",4
"BT",1,4,1990,47,2,2,15.1,"BT.1990.4",3
"BT",1,4,1990,47,2,2,15.1,"BT.1990.4",3
"BT",1,4,1990,47,3,2,15.1,"BT.1990.4",3
"BT",1,4,1990,47,3,2,15.1,"BT.1990.4",3
"BT",1,4,1990,47,3,2,15.1,"BT.1990.4",4
"BT",1,4,1990,47,3,2,15.1,"BT.1990.4",4
"BT",1,4,1990,47,3,2,15.1,"BT.1990.4",4
"BT",1,4,1990,47,3,2,15.1,"BT.1990.4",2
"BT",1,4,1990,47,3,2,15.1,"BT.1990.4",3
"BT",1,5,1990,46,2,2,15.1,"BT.1990.5",3
"BT",1,5,1990,46,2,2,15.1,"BT.1990.5",4
"BT",1,5,1990,46,4,2,15.1,"BT.1990.5",3
"BT",1,5,1990,46,4,2,15.1,"BT.1990.5",3
"BT",1,5,1990,46,5,2,15.1,"BT.1990.5",3
"BT",1,5,1990,47,2,2,15.1,"BT.1990.5",3
"BT",1,5,1990,47,2,2,15.1,"BT.1990.5",3
"BT",1,1,1990,45,5,2,17.6,"BT.1990.1",3
"BT",1,1,1990,45,5,2,17.6,"BT.1990.1",4
"BT",1,1,1990,46,2,2,17.6,"BT.1990.1",4
"BT",1,1,1990,47,2,2,17.6,"BT.1990.1",4
